股票代码,股票名称,最新价格,市盈率(PE)
002747,埃斯顿,23.48,1530.28
301325,曼恩斯特,55.68,-170.37
601568,北元集团,3.98,57.17
002950,奥美医疗,9.93,15.73
603386,骏亚科技,13.71,58.67
002989,中天精装,27.63,-111.27
301197,工大科雅,19.65,-76.89
002166,莱茵生物,7.81,75.99
600780,通宝能源,6.03,11.0
600319,亚星化学,8.01,-16.09
688591,泰凌微,50.1,59.66
603170,宝立食品,14.17,24.29
300774,倍杰特,13.97,57.5
301606,绿联科技,60.15,45.43
002065,东华软件,10.06,66.14
002176,江特电机,10.0,-74.72
300531,优博讯,18.01,65.34
000725,京东方Ａ,4.02,23.16
002258,利尔化学,12.17,18.0
003816,中国广核,4.02,17.05
603848,好太太,22.17,46.72
688290,景业智能,64.72,592.86
301302,华如科技,22.63,-21.04
688622,禾信仪器,132.8,-267.99
600216,浙江医药,14.22,10.15
002987,京北方,20.71,75.58
688456,有研粉材,45.55,66.02
300109,新开源,16.56,28.96
601827,三峰环境,8.28,10.21
603128,华贸物流,6.15,17.68
600373,中文传媒,10.3,24.23
002709,天赐材料,34.99,125.02
603639,海利尔,14.5,12.23
600989,宝丰能源,16.8,10.77
003002,壶化股份,25.14,26.26
002788,鹭燕医药,8.38,10.53
600079,人福医药,20.73,14.65
300729,乐歌股份,14.58,19.3
300492,华图山鼎,66.77,30.84
600598,北大荒,14.76,13.33
600284,浦东建设,8.4,17.93
000488,ST晨鸣,2.08,-0.79
003021,兆威机电,115.61,122.58
002617,露笑科技,8.43,53.93
301053,远信工业,35.32,108.05
001378,德冠新材,22.92,41.07
601919,中远海控,14.93,6.59
688755,汉邦科技,44.7,70.75
000949,新乡化纤,4.29,58.13
001382,新亚电缆,21.22,79.41
600354,敦煌种业,6.36,30.82
688510,航亚科技,23.75,50.13
301559,中集环科,17.08,81.85
000691,*ST亚太,10.62,-72.36
600873,梅花生物,10.7,8.49
300715,凯伦股份,12.85,94.1
001391,国货航,6.54,32.19
688601,力芯微,39.3,157.5
300797,钢研纳克,17.41,57.19
600744,华银电力,6.6,32.45
920185,贝特瑞,30.37,35.77
000525,红太阳,6.5,-20.24
300741,华宝股份,17.6,403.89
300896,爱美客,167.8,32.16
002800,天顺股份,15.24,-182.73
688017,绿的谐波,156.4,268.39
300629,新劲刚,19.57,323.65
600178,东安动力,13.09,778.61
301192,泰祥股份,34.9,68.9
002457,青龙管业,11.18,138.35
300844,山水比德,51.16,1250.52
300363,博腾股份,24.71,249.05
300075,数字政通,15.57,-258.68
920145,恒合股份,26.59,-168.93
000088,盐 田 港,4.51,17.95
000582,北部湾港,8.91,19.89
301498,乖宝宠物,89.14,47.22
600020,中原高速,4.44,7.52
002880,卫光生物,26.91,28.35
603285,键邦股份,25.31,29.07
688132,邦彦技术,18.07,-23.05
603995,甬金股份,18.06,10.89
600371,万向德农,9.17,53.98
603136,天目湖,11.43,28.21
300503,昊志机电,27.44,66.72
688106,金宏气体,20.34,59.63
300877,金春股份,31.61,122.99
300501,海顺新材,15.82,56.45
600054,黄山旅游,11.34,32.68
300791,仙乐健康,22.93,21.87
603970,中农立华,13.68,12.93
603517,ST绝味,13.71,23.68
600721,百花医药,9.15,69.04
601366,利群股份,4.6,284.03
600030,中信证券,29.36,15.86
300899,*ST凯鑫,27.72,27.93
000012,南  玻Ａ,4.66,96.0
688230,芯导科技,72.16,84.52
603918,金桥信息,16.37,-73.46
603985,恒润股份,16.27,89.29
300489,光智科技,44.49,127.61
000680,山推股份,11.56,15.26
600605,汇通能源,32.46,162.36
600104,上汽集团,16.51,15.77
601939,建设银行,9.29,7.5
003017,大洋生物,35.05,27.59
002465,海格通信,11.77,5810.25
688389,普门科技,13.88,24.46
601163,三角轮胎,14.16,14.31
002896,中大力德,89.08,188.76
603336,宏辉果蔬,9.6,421.97
603232,格尔软件,16.58,-26.7
603276,恒兴新材,16.69,59.52
002055,得润电子,7.17,41.63
002951,金时科技,14.44,-136.81
601158,重庆水务,4.77,25.0
600161,天坛生物,19.08,29.82
600938,中国海油,26.21,8.96
301001,凯淳股份,30.96,411.58
301016,雷尔伟,21.34,79.89
603790,雅运股份,21.43,45.21
002569,*ST步森,9.53,-65.6
600458,时代新材,14.33,22.0
300180,华峰超纤,7.21,83.89
920392,佳合科技,31.5,115.88
300875,捷强装备,46.22,-265.6
603202,天有为,94.73,14.41
300481,濮阳惠成,14.7,30.37
002978,安宁股份,31.91,17.07
301257,普蕊斯,43.7,31.88
000821,京山轻机,12.1,18.29
300478,杭州高新,24.72,-228.42
002149,西部材料,17.35,69.24
601965,中国汽研,17.07,20.95
603130,云中马,43.85,84.3
688567,孚能科技,17.16,-64.74
000503,国新健康,9.9,-49.02
300002,神州泰岳,12.28,23.71
002268,电科网安,17.15,-41.76
688213,思特威-W,108.41,54.88
600109,国金证券,10.14,16.95
002068,黑猫股份,9.95,-31.83
603198,迎驾贡酒,40.54,14.35
600177,雅戈尔,7.61,10.26
600845,宝信软件,22.83,45.99
002693,*ST双成,7.51,-84.32
605123,XD派克新,70.62,24.39
603589,口子窖,32.9,13.76
000723,美锦能源,5.03,-16.43
301201,诚达药业,35.58,214.62
002785,万里石,34.76,753.74
601021,春秋航空,54.83,22.95
300069,金利华电,19.9,186.81
301418,协昌科技,36.29,187.41
601398,工商银行,7.64,8.1
003019,宸展光电,33.55,26.39
603330,天洋新材,7.67,-157.09
688306,均普智能,12.73,-281.56
603229,奥翔药业,10.17,24.93
301236,软通动力,51.16,-170.94
300214,日科化学,7.79,1566.34
603279,景津装备,15.61,13.72
600160,巨化股份,36.16,23.8
300129,泰胜风能,7.77,30.5
002996,顺博合金,7.66,14.52
688710,益诺思,41.95,-194.68
002888,惠威科技,18.36,153.79
600967,内蒙一机,18.55,54.42
600010,包钢股份,2.67,399.52
301529,福赛科技,66.43,44.52
002777,久远银海,18.61,126.84
002295,精艺股份,13.25,152.9
600027,华电国际,5.26,7.82
301330,熵基科技,31.65,39.95
601136,首创证券,21.52,59.99
002544,普天科技,24.12,-394.52
301085,亚康股份,52.17,126.04
600460,士兰微,32.65,102.59
688367,工大高科,21.72,124.73
002261,拓维信息,35.09,280.48
300254,仟源医药,10.97,3688.29
300401,花园生物,13.54,23.58
688600,皖仪科技,21.66,1393.34
000403,派林生物,16.24,32.73
300584,海辰药业,56.76,116.8
605166,聚合顺,10.98,15.62
002607,中公教育,2.73,136.26
600018,上港集团,5.57,8.06
300702,天宇股份,24.78,28.84
301307,美利信,30.57,-30.67
688117,圣诺生物,39.1,34.59
688648,中邮科技,58.28,5.7
600958,东方证券,11.2,13.74
688633,星球石墨,25.35,39.05
688330,宏力达,36.28,25.75
600639,浦东金桥,11.27,36.08
300229,拓尔思,19.73,-117.05
002805,丰元股份,14.21,-8.18
600660,福耀玻璃,65.8,18.23
300986,志特新材,11.53,31.17
001211,双枪科技,25.85,89.92
600821,金开新能,5.75,13.07
000513,丽珠集团,37.36,13.18
002403,爱仕达,14.4,877.33
002033,丽江股份,8.55,24.86
002064,华峰化学,8.71,21.98
300486,东杰智能,20.34,816.19
300890,翔丰华,34.49,154.36
603928,兴业股份,14.97,43.45
920809,安达科技,5.97,-10.63
688369,致远互联,23.3,-9.91
300918,南山智尚,20.52,69.11
301077,星华新材,26.76,28.3
000997,新 大 陆,26.37,22.44
603868,飞科电器,35.89,24.35
605588,冠石科技,55.99,-168.87
600872,中炬高新,18.41,27.92
301275,汉朔科技,54.33,51.72
601222,林洋能源,6.01,19.11
920953,国子软件,36.65,130.58
688528,秦川物联,12.3,-22.17
600292,远达环保,12.1,308.6
002402,和而泰,51.43,67.24
300049,福瑞股份,66.77,170.34
600238,*ST椰岛,6.05,-86.0
688661,和林微纳,49.02,121.32
300733,西菱动力,18.42,50.4
301036,双乐股份,31.82,48.25
688593,新相微,18.89,796.77
600378,昊华科技,28.62,28.64
000650,仁和药业,6.19,14.92
600158,中体产业,9.49,-186.63
002508,老板电器,18.74,12.44
002107,沃华医药,6.32,42.75
688726,拉普拉斯,43.82,22.36
300751,迈为股份,99.02,35.12
600062,华润双鹤,18.91,10.07
002927,泰永长征,15.57,68.88
001299,美能能源,12.7,29.9
000860,顺鑫农业,15.62,33.51
920116,星图测控,66.16,163.86
688721,龙图光罩,48.89,93.07
002167,东方锆业,13.05,173.84
300298,三诺生物,19.19,29.76
601318,中国平安,58.08,7.73
002958,青农商行,3.27,4.26
002507,涪陵榨菜,12.84,16.81
600398,海澜之家,6.5,9.88
300880,迦南智能,19.28,28.6
600930,华电新能,6.39,21.36
001238,浙江正特,49.3,38.74
688297,中无人机,48.02,510.07
603165,荣晟环保,13.13,15.56
300100,双林股份,39.52,39.35
600697,欧亚集团,13.37,73.96
600519,贵州茅台,1462.26,20.17
600116,三峡水利,6.64,132.44
000058,深 赛 格,10.18,132.36
920339,恒太照明,10.15,64.87
688269,凯立新材,43.46,46.41
300790,宇瞳光学,29.78,51.8
600433,冠豪高新,3.39,-51.22
603817,海峡环保,6.7,15.38
603969,银龙股份,10.06,25.12
002252,上海莱士,6.69,21.56
603085,天成自控,10.05,85.75
688202,美迪西,63.6,-331.24
002707,众信旅游,7.01,85.15
603278,大业股份,10.25,41.31
600015,华夏银行,6.86,4.76
002211,ST宏达,3.42,-79.54
603755,日辰股份,31.54,44.14
002074,国轩高科,42.15,104.26
300168,万达信息,6.84,-16.48
300118,东方日升,10.34,-8.68
002312,川发龙蟒,10.47,41.43
300920,润阳科技,40.94,136.16
300066,三川智慧,6.86,79.41
605338,巴比食品,25.0,22.75
300841,康华生物,74.67,38.48
600366,宁波韵升,14.21,72.41
002739,万达电影,10.78,21.24
002930,宏川智慧,10.59,-198.51
600189,泉阳泉,7.08,107.88
600779,水井坊,42.3,97.82
000017,深中华A,7.21,133.79
000895,双汇发展,25.35,18.9
688375,国博电子,71.6,105.96
300031,宝通科技,22.43,33.61
002749,国光股份,14.88,15.05
301421,波长光电,103.0,418.66
600753,*ST海钦,7.3,112.55
920351,华光源海,26.44,60.5
002440,闰土股份,7.4,27.78
300827,上能电气,29.98,37.7
301256,华融化学,11.26,76.33
600308,华泰股份,3.73,41.82
300010,豆神教育,7.31,72.72
300863,卡倍亿,49.13,50.39
300171,东富龙,14.78,123.25
300686,智动力,15.03,-47.79
601607,上海医药,18.25,7.59
300106,西部牧业,11.26,-27.29
600196,复星医药,29.28,22.97
603806,福斯特,15.2,39.99
002988,豪美新材,41.7,56.76
003012,东鹏控股,7.59,20.08
002439,启明星辰,15.23,-98.82
603257,中国瑞林,69.47,55.76
601238,广汽集团,7.77,-15.61
605108,同庆楼,19.18,34.63
600391,航发科技,27.19,439.35
002466,天齐锂业,45.61,443.4
000519,中兵红箭,19.42,-332.11
000610,西安旅游,12.18,-25.75
300617,安靠智电,35.68,45.21
300969,恒帅股份,110.24,72.92
000420,吉林化纤,4.07,226.75
300745,欣锐科技,23.92,-30.43
600111,北方稀土,52.35,101.6
002366,融发核电,7.91,-268.05
002832,比音勒芬,15.9,10.95
600986,浙文互联,8.13,54.1
600537,亿晶光电,3.97,-15.41
003038,鑫铂股份,16.31,53.88
600305,恒顺醋业,8.03,40.16
002534,西子洁能,16.48,46.61
601616,广电电气,4.24,772.59
002128,电投能源,24.56,9.88
300416,苏试试验,16.41,35.58
301010,晶雪节能,20.94,123.2
601038,一拖股份,12.65,9.24
603127,昭衍新药,33.28,204.67
601908,京运通,4.2,-23.92
002820,桂发祥,12.74,-326.44
603345,安井食品,70.83,17.46
300151,昌红科技,13.16,113.47
002594,比亚迪,104.76,30.79
603638,艾迪精密,17.45,35.03
600217,中再资环,4.29,-9.74
600750,江中药业,21.61,13.14
600603,ST广物,8.6,19.73
301139,元道通信,21.5,81.78
300253,卫宁健康,8.68,-81.47
000869,张  裕Ａ,21.73,39.33
605199,ST葫芦娃,8.98,745.5
002875,安奈儿,18.62,-69.1
300442,润泽科技,45.93,42.55
603803,瑞斯康达,8.94,-45.01
002142,宁波银行,27.47,6.14
600438,通威股份,23.08,-10.48
603466,风语筑,9.16,160.7
603766,隆鑫通用,13.4,12.81
600131,国网信通,17.83,40.23
600461,洪城环境,9.13,9.63
300087,荃银高科,9.05,-103.72
600167,联美控股,9.04,19.5
600862,中航高科,22.69,26.12
603021,ST华鹏,4.57,-12.29
600132,重庆啤酒,53.47,14.96
600572,康恩贝,4.46,15.92
300410,正业科技,9.04,102.13
300513,恒实科技,9.59,-14.2
002332,仙琚制药,9.77,15.68
002212,天融信,9.4,-85.69
600771,广誉远,19.02,60.57
000998,隆平高科,9.77,-43.8
002756,永兴材料,37.61,25.29
002541,鸿路钢构,19.45,23.3
600138,中青旅,9.71,52.57
001278,一彬科技,18.76,-42.13
002041,登海种业,9.41,117.92
300674,宇信科技,23.9,38.16
002471,中超控股,5.04,519.94
002432,九安医疗,40.28,10.18
000028,国药一致,25.34,11.05
605136,丽人丽妆,9.87,-60.33
002539,云图控股,10.08,11.91
000829,天音控股,9.79,-80.24
600486,扬农化工,68.55,17.24
600961,株冶集团,15.17,13.9
600831,ST广网,4.96,-4.89
603095,越剑智能,16.15,33.3
603117,万林物流,5.29,159.84
603983,丸美生物,36.91,39.84
605167,利柏特,10.6,19.58
002597,金禾实业,20.74,17.63
600756,浪潮软件,15.93,-17.46
300376,ST易事特,5.27,71.69
600023,浙能电力,5.17,9.87
600765,中航重机,15.9,25.46
601816,京沪高铁,5.19,20.1
603017,中衡设计,10.68,25.73
603536,惠发食品,11.03,-44.98
600999,招商证券,17.03,14.28
600702,舍得酒业,62.36,23.41
002556,辉隆股份,5.69,24.28
603317,天味食品,11.41,31.97
688223,晶科能源,5.46,-9.39
688426,康为世纪,27.5,-27.67
603348,文灿股份,22.04,264.34
600520,三佳科技,27.34,1122.94
688337,普源精电,38.48,230.3
603883,老百姓,16.66,15.91
603395,红四方,34.07,100.74
603266,天龙股份,22.08,38.85
600446,金证股份,16.77,-203.24
300783,三只松鼠,24.12,35.0
600929,雪天盐业,5.9,68.7
002990,盛视科技,28.66,155.48
603015,弘讯科技,11.87,84.98
300565,科信技术,11.7,-33.87
001338,永顺泰,11.71,17.37
300182,捷成股份,5.94,54.42
002612,朗姿股份,17.4,14.05
688050,爱博医疗,69.37,31.45
603129,春风动力,240.23,19.42
688279,峰岹科技,189.68,92.73
000937,冀中能源,6.24,31.67
300927,江天化学,25.25,7072.56
601788,光大证券,19.05,26.1
603477,巨星农牧,18.5,26.03
920689,克莱特,37.23,47.15
688006,杭可科技,32.25,33.81
000004,*ST国华,12.87,-20.36
600281,华阳新材,6.15,19.26
688573,信宇人,26.0,-17.55
688356,键凯科技,89.22,122.68
605286,同力日升,39.08,28.34
002010,传化智联,6.56,17.95
002144,宏达高科,13.2,28.48
600468,百利电气,6.72,64.22
000663,永安林业,6.87,-65.65
688201,信安世纪,13.74,210.16
301220,亚香股份,40.17,20.59
002195,岩山科技,7.35,310.54
688138,清溢光电,28.84,49.32
301171,易点天下,28.8,47.35
002912,中新赛克,29.46,-354.89
688585,上纬新材,92.0,620.55
688443,智翔金泰-U,29.0,-18.38
301613,新铝时代,50.0,25.66
688249,晶合集成,35.28,106.55
600562,国睿科技,29.45,52.31
601698,中国卫通,21.0,245.73
301073,君亭酒店,21.84,344.17
002078,太阳纸业,14.39,11.3
002890,弘宇股份,14.92,159.76
603722,阿科力,40.0,-367.98
301596,瑞迪智驱,79.4,60.06
002906,华阳集团,30.51,23.46
600048,保利发展,7.72,17.05
000968,蓝焰控股,7.65,15.83
600956,新天绿能,7.98,11.88
002452,长高电新,7.7,22.64
300144,宋城演艺,8.12,26.67
300596,利安隆,40.48,17.78
300386,飞天诚信,16.88,582.1
600559,老白干酒,16.93,24.13
601865,福莱特,16.62,74.57
300692,中环环保,8.65,41.86
600332,白云山,25.64,8.28
600241,时代万恒,8.4,291.99
600587,新华医疗,16.46,12.94
688526,科前生物,17.32,18.36
002937,兴瑞科技,17.86,31.98
000999,华润三九,28.42,13.03
300016,北陆药业,8.78,82.46
002803,吉宏股份,18.17,34.63
301068,大地海洋,26.86,-32.56
688171,纬德信息,47.19,636.13
603365,水星家纺,18.08,16.82
603863,松炀资源,18.61,-41.67
000504,*ST生物,9.3,-440.42
688409,富创精密,72.24,900.94
600356,恒丰纸业,9.74,15.32
300592,华凯易佰,10.4,57.23
600596,新安股份,9.86,96.33
600352,浙江龙盛,10.1,17.71
603855,华荣股份,19.93,17.0
001279,强邦新材,38.22,96.27
300166,东方国信,10.5,-75.51
688176,亚虹医药-U,10.01,-17.62
601963,重庆银行,10.3,5.61
603900,莱绅通灵,9.84,27.85
603898,好莱客,9.8,61.95
603896,寿仙谷,20.68,31.27
600078,澄星股份,9.81,178.85
002014,永新股份,11.25,18.8
688292,浩瀚深度,21.62,676.85
002104,恒宝股份,21.71,217.48
300862,蓝盾光电,22.21,-58.46
688390,固德威,53.9,-394.19
300515,三德科技,21.18,35.51
000001,平安银行,11.43,4.46
603567,珍宝岛,11.72,-70.43
002639,雪人集团,10.84,155.69
002653,海思科,51.8,225.16
603663,三祥新材,25.12,118.39
002915,中欣氟材,25.03,752.63
600882,妙可蓝多,26.2,50.25
601126,四方股份,26.51,23.2
000625,长安汽车,12.39,26.81
003000,劲仔食品,11.93,24.02
600449,宁夏建材,13.29,21.52
002125,湘潭电化,14.44,36.1
600416,湘电股份,14.24,55.76
600435,北方导航,14.48,94.15
300349,金卡智能,13.7,21.18
603816,顾家家居,29.7,11.95
688475,萤石网络,30.75,43.01
002345,潮宏基,14.16,18.99
603296,华勤技术,93.5,25.14
603109,神驰机电,29.82,26.46
300399,天利科技,28.52,351.32
001255,博菲电气,32.1,151.93
603605,珀莱雅,77.75,19.28
300595,欧普康视,16.1,28.86
300538,同益股份,15.68,253.55
688433,华曙高科,52.16,2395.85
002698,博实股份,16.26,29.97
300628,亿联网络,35.07,17.91
603199,九华旅游,35.47,13.85
600353,旭光电子,16.81,109.27
002346,柘中股份,18.01,27.12
301357,北方长龙,142.21,-6189.74
603260,合盛硅业,48.52,-72.23
688136,科兴制药,37.4,46.84
000858,五 粮 液,120.52,12.0
601799,星宇股份,128.13,25.91
301327,华宝新能,63.93,45.47
300430,诚益通,20.0,53.35
603178,圣龙股份,21.15,-51.41
002155,湖南黄金,21.48,25.6
000333,美的集团,72.91,10.77
000738,航发控制,19.38,41.31
688197,首药控股-U,39.93,-28.45
002223,鱼跃医疗,36.67,15.28
601211,国泰海通,18.75,10.5
603258,电魂网络,19.32,-252.43
600521,华海药业,19.16,35.03
300945,曼卡龙,20.12,34.37
002778,中晟高科,19.81,26.29
688339,亿华通-U,27.17,-19.26
688073,毕得医药,67.86,42.01
300760,迈瑞医疗,223.57,26.74
003009,中天火箭,48.67,958.66
603013,亚普股份,23.48,20.96
300820,英杰电气,50.92,47.22
603899,晨光股份,27.48,22.71
300815,玉禾田,24.79,15.43
001283,豪鹏科技,71.47,36.93
603288,海天味业,38.95,29.12
688325,赛微微电,90.0,98.52
002151,北斗星通,29.72,5689.35
600085,同仁堂,34.03,24.68
601069,西部黄金,30.01,89.01
688071,华依科技,35.13,-272.66
301658,首航新能,31.51,71.22
300339,润和软件,59.1,393.43
301358,湖南裕能,53.66,66.89
301071,力量钻石,48.23,242.2
688513,苑东生物,54.43,35.18
002044,美年健康,5.11,-45.18
601595,上海电影,27.6,115.05
300506,*ST名家,3.92,-16.86
603959,百利科技,7.01,-32.99
600704,物产中大,6.0,7.61
600864,哈投股份,7.61,20.83
603281,江瀚新材,25.19,22.35
601619,嘉泽新能,4.56,14.44
002201,九鼎新材,8.15,59.95
000089,深圳机场,7.15,23.48
000301,东方盛虹,9.1,77.88
603313,梦百合,9.63,23.98
300251,光线传媒,16.41,10.8
603393,新天然气,30.5,10.4
000035,中国天楹,5.76,34.05
002493,荣盛石化,9.38,77.81
605116,奥锐特,21.95,18.98
002157,正邦科技,2.97,68.12
605339,南侨食品,17.1,100.88
600367,红星发展,16.88,36.7
600795,国电电力,5.1,12.34
600734,实达集团,3.45,-67.69
300724,捷佳伟创,92.05,8.76
601333,广深铁路,3.42,10.92
300663,科蓝软件,17.2,-661.95
000793,ST华闻,3.01,-39.34
600033,福建高速,3.51,8.83
600019,宝钢股份,7.16,15.98
600011,华能国际,7.49,6.35
601997,贵阳银行,5.98,4.42
002822,*ST中装,3.7,-4.49
600007,中国国贸,20.53,16.35
600000,浦发银行,12.99,7.14
688563,XD航材股,52.3,41.99
000688,国城矿业,14.15,15.29
300052,ST中青宝,11.85,-62.95
000669,ST金鸿,3.18,-35.78
601811,新华文轩,14.79,10.65
601098,中南传媒,12.16,10.73
000552,甘肃能化,2.69,-39.51
601026,C道生,25.96,83.64
002775,文科股份,4.65,132.11
601018,宁波港,3.84,14.38
600200,*ST苏吴,0.97,-7.76
600905,三峡能源,4.29,16.07
001318,阳光乳业,14.19,33.53
601718,际华集团,3.75,-104.19
600926,杭州银行,16.39,5.09
603195,公牛集团,43.91,19.28
600221,海航控股,1.74,660.24
300762,上海瀚讯,24.8,-271.88
000903,ST云动,2.8,-18.96
688225,亚信安全,19.34,-10.86
603156,养元饮品,29.69,25.15
002233,塔牌集团,8.95,12.25
300809,华辰装备,37.95,141.02
002717,ST岭南,1.63,-11.56
600107,ST尔雅,8.66,-71.31
603551,奥普科技,11.85,17.39
002372,伟星新材,10.08,29.61
600535,天士力,15.9,15.33
300444,双杰电气,8.76,33.79
300448,浩云科技,7.18,-156.45
600642,申能股份,8.1,9.55
300338,ST开元,3.97,-18.02
603895,天永智能,28.1,166.81
600618,氯碱化工,11.14,14.54
603599,广信股份,11.62,15.09
300393,中来股份,6.42,-20.72
603869,ST智知,9.17,133.96
002352,顺丰控股,40.33,17.71
600530,交大昂立,8.71,1500.81
301589,诺瓦星云,162.97,25.61
000538,云南白药,56.62,13.9
000799,酒鬼酒,62.65,1136.62
688677,海泰新光,52.35,42.15
300957,贝泰妮,45.94,39.45
301310,鑫宏业,44.6,54.54
688366,昊海生科,50.17,27.64
301551,无线传媒,35.47,48.35
688788,科思科技,59.95,-43.25
605009,豪悦护理,33.22,24.06
002985,北摩高科,29.73,60.92
001332,锡装股份,59.3,26.71
603011,合锻智能,22.75,591.18
300687,赛意信息,25.57,286.79
600536,中国软件,50.95,-319.19
603897,长城科技,25.89,18.65
002714,牧原股份,49.46,12.83
600141,兴发集团,26.9,20.42
300528,幸福蓝海,19.57,422.27
000963,华东医药,40.17,19.41
920765,美之高,21.68,-533.09
300068,南都电源,17.35,-33.52
002009,天奇股份,15.95,57.45
600410,华胜天成,17.89,70.17
600038,中直股份,36.08,52.39
600557,康缘药业,15.46,30.74
603043,广州酒家,16.04,116.66
300598,诚迈科技,52.1,-99.66
300861,美畅股份,16.46,65.31
688032,禾迈股份,106.98,407.87
300224,正海磁材,16.73,68.83
688368,晶丰明源,103.13,289.49
002765,蓝黛科技,13.66,40.77
301009,可靠股份,13.88,66.72
603344,星德胜,27.78,29.87
002271,东方雨虹,12.93,27.36
600686,金龙汽车,13.08,40.34
000786,北新建材,23.85,10.51
300568,星源材质,12.79,85.84
600531,豫光金铅,13.31,14.97
300015,爱尔眼科,12.33,28.03
600026,中远海能,12.59,16.06
002019,亿帆医药,13.1,26.24
000762,西藏矿业,23.51,-400.29
300608,思特奇,12.7,-23.89
301259,艾布鲁,36.79,-322.22
000626,远大控股,10.73,93.51
603656,泰禾智能,22.13,191.84
300718,长盛轴承,85.8,101.68
600009,上海机场,31.4,37.42
920571,国航远洋,10.34,-116.69
301448,开创电气,59.5,-200.6
002812,恩捷股份,40.87,-212.47
600153,建发股份,10.35,17.85
002434,万里扬,9.59,22.76
002003,伟星股份,10.29,16.28
002006,精工科技,20.0,45.82
300623,捷捷微电,30.75,51.83
688418,震有科技,29.23,-59.13
600996,贵广网络,9.79,-10.85
300673,佩蒂股份,18.57,29.21
688196,卓越新能,46.6,23.82
601838,成都银行,18.4,5.89
603689,皖天然气,9.04,11.98
601985,中国核电,9.05,16.43
603065,宿迁联盛,8.59,116.46
002331,皖通科技,8.55,-48.92
000913,钱江摩托,16.75,16.38
603713,密尔克卫,59.71,13.42
603507,振江股份,24.09,141.45
002966,苏州银行,8.46,6.03
002935,天奥电子,16.48,420.62
600212,绿能慧充,8.09,4305.17
603579,荣泰健康,31.84,37.94
002962,五方光电,15.39,92.71
002120,韵达股份,7.4,20.29
603225,新凤鸣,15.02,16.14
688373,盟科药业-U,7.88,-18.63
300521,爱司凯,28.03,-157.98
603255,鼎际得,36.4,579.68
603667,五洲新春,42.08,102.34
600422,昆药集团,14.17,27.04
688398,赛特新材,19.99,138.6
688139,海尔生物,34.01,37.88
002867,周大生,13.66,12.49
600029,南方航空,6.59,-38.95
603919,金徽酒,20.28,17.24
603439,贵州三力,12.49,30.81
002318,久立特材,25.43,15.01
002416,爱施德,12.61,35.27
301137,哈焊华通,44.43,328.91
600755,厦门国贸,6.31,12.89
920522,纳科诺尔,57.92,87.91
600478,科力远,6.07,98.69
002898,*ST赛隆,12.58,-74.64
600908,无锡银行,6.15,4.89
000888,峨眉山Ａ,12.44,27.02
301509,金凯生科,36.25,30.42
603097,江苏华辰,23.9,41.57
601609,金田股份,11.9,26.22
600556,天下秀,5.84,145.1
002846,英联股份,17.28,144.12
603833,欧派家居,53.91,16.13
002023,海特高新,11.9,69.2
002793,罗欣药业,5.47,168.1
605020,永和股份,27.95,22.82
300571,平治信息,33.74,179.71
002313,日海智能,11.36,-48.9
301363,美好医疗,22.37,45.84
601658,邮储银行,5.67,6.92
688165,埃夫特-U,22.14,-38.08
688552,航天南湖,38.15,121.29
600028,中国石化,5.46,15.4
603061,金海通,135.03,53.3
300973,立高食品,42.58,21.11
002388,ST新亚,5.38,209.88
301076,新瀚新材,52.2,132.88
600256,广汇能源,5.34,20.0
600475,华光环能,15.77,26.4
001872,招商港口,20.38,9.63
603728,鸣志电器,69.67,541.35
300971,博亚精工,24.95,33.1
000651,格力电器,40.69,7.91
002004,华邦健康,4.91,12.51
600025,华能水电,10.0,20.21
603363,傲农生物,5.06,18.25
300919,中伟股份,43.25,27.68
300699,光威复材,28.32,43.69
603009,北特科技,47.41,145.9
001286,陕西能源,9.29,13.06
002792,通宇通讯,18.75,225.89
002997,瑞鹄模具,37.5,17.29
301592,六九一二,125.43,-173.34
002548,金新农,4.74,-83.5
002197,ST证通,9.49,-81.87
301369,联动科技,86.93,253.27
605377,华旺科技,9.2,16.45
002644,佛慈制药,9.08,77.01
300884,狄耐克,13.6,-774.23
600893,航发动力,40.1,582.33
002590,万安科技,13.61,41.47
601089,福元医药,22.87,20.49
000848,承德露露,8.88,18.09
600887,伊利股份,27.41,12.04
600208,衢州发展,4.47,73.2
600863,内蒙华电,4.25,8.91
000917,电广传媒,8.62,150.12
301618,长联科技,57.45,105.13
920169,七丰精工,30.23,51.42
002725,跃岭股份,17.14,232.6
603628,清源股份,13.3,20.93
000697,*ST炼石,8.7,-37.68
600372,中航机载,12.22,46.06
688561,奇安信-U,33.91,-15.03
688282,理工导航,58.66,-153.5
600928,西安银行,4.13,6.32
301110,青木科技,76.23,68.28
601000,唐山港,3.96,13.26
002586,*ST围海,4.04,277.54
688621,阳光诺和,60.86,26.25
300726,宏达电子,38.3,38.93
000975,山金国际,22.79,19.83
601012,隆基绿能,19.01,-28.03
920719,宁新新材,15.25,-9.86
600382,广东明珠,7.5,22.56
301082,久盛电气,18.47,187.36
600754,锦江酒店,22.37,32.21
002991,甘源食品,55.33,34.57
301052,果麦文化,45.05,393.61
300419,ST浩丰,7.05,-183.62
000921,海信家电,25.0,8.34
600760,中航沈飞,64.33,80.24
688033,天宜新材,7.08,-9.51
002703,浙江世宝,13.63,60.26
605368,蓝天燃气,9.82,17.15
603712,七一二,20.06,-67.78
603381,永臻股份,22.96,52.75
